year,brand_id,user_id,Total_Nodes,Total_Sessions,Total_Stories
2020,28,11447,0,140,3
2020,28,11448,0,101,3
2020,28,11449,0,256,3
2020,28,11450,0,218,3
2020,28,11451,0,98,3
2020,28,11452,0,53,2
2020,28,11453,0,110,4
2020,28,11454,0,218,3
2020,28,11455,0,137,3
2020,28,11456,0,65,2
2020,28,11460,0,65,1
2020,28,11462,0,8,1
2020,28,11463,0,47,2
2020,28,11942,0,53,3
2020,28,11943,0,148,4
2020,28,11944,0,138,5
2020,28,11945,0,109,6
2020,28,11946,0,79,6
2020,28,11947,0,83,3
2020,28,11948,0,129,6
2020,28,12069,0,117,7
2020,28,12070,0,66,6
2020,28,12071,0,139,13
2020,28,12072,0,57,5
2020,28,12073,0,67,7
2020,28,12074,0,66,6
2020,28,12075,0,42,3
2020,28,12076,0,39,3
2020,28,12077,0,54,3
2020,28,12078,0,126,4
2020,28,12079,0,66,5
2020,28,12080,0,39,3
2020,28,12081,0,64,4
2020,28,12083,0,33,2
2020,28,12084,0,71,2
2020,28,12085,0,22,2
2020,28,12086,0,13,1
2020,28,12087,0,50,2
2020,28,12088,0,2,1
2020,28,12278,0,90,2
2020,28,12279,0,79,5
2020,28,12280,0,133,5
2020,28,12281,0,59,6
2020,28,12282,0,97,5
2020,28,12283,0,29,3
2020,28,12286,0,65,6
2020,28,12287,0,114,5
2020,28,12288,0,75,6
2020,28,12289,0,76,6
2020,28,12290,0,59,6
2020,28,12291,0,61,4
2020,28,12292,0,69,6
2020,28,12293,0,78,5
2020,28,12294,0,57,5
2020,28,12295,0,52,5
2020,28,12296,0,73,6
2020,28,12297,0,86,5
2020,28,12333,0,46,2
2020,28,12623,0,73,3
2020,28,12635,0,100,3
2020,28,12636,0,49,4
2020,28,12637,0,33,5
2020,28,12638,0,35,2
2020,28,12639,0,55,5
2020,28,12640,0,122,3
2020,28,12641,0,28,2
2020,28,12642,0,93,5
2020,28,12643,0,50,4
2020,28,12644,0,57,4
2020,28,12645,0,99,4
2020,28,12646,0,130,5
2020,28,12647,0,17,3
2020,28,12649,0,49,4
2020,28,12650,0,7,1
2020,28,12651,0,20,2
2020,28,12652,0,8,1
2020,28,12653,0,48,3
2020,28,12655,0,131,11
2020,28,12656,0,75,7
2020,28,12657,0,25,4
2020,28,12658,0,13,1
2020,28,12659,0,11,1
2020,28,12660,0,17,2
2020,28,12661,0,11,1
2020,28,12663,0,61,6
2020,28,12664,0,43,5
2020,28,12666,0,50,6
2020,28,12667,0,41,6
2020,28,12668,0,38,5
2020,28,12669,0,62,8
2020,28,12670,0,34,4
2020,28,12671,0,80,8
2020,28,12672,0,28,4
2020,28,12673,0,47,2
2020,28,12675,0,16,3
2020,28,12682,0,65,3
2020,28,12683,0,42,2
2020,28,12684,0,215,5
2020,28,12685,0,199,6
2020,28,12686,0,77,5
2020,28,12695,0,140,6
2020,28,12696,0,155,5
2020,28,12697,0,166,6
2020,28,12698,0,297,6
2020,28,12700,0,203,5
2020,28,12702,0,505,12
2020,28,12704,0,168,5
2020,28,12707,0,73,5
2020,28,12709,0,91,5
2020,28,12711,0,222,10
2020,28,12713,0,142,5
2020,28,12716,0,105,5
2020,28,12997,0,101,6
2020,28,12998,0,65,4
2020,28,12999,0,114,5
2020,28,13000,0,65,4
2020,28,13001,0,102,4
2020,28,13121,0,141,1
2020,28,13122,0,146,2
2020,28,13123,0,54,1
2020,28,13124,0,68,2
2020,28,13125,0,52,1
2020,28,13126,0,80,2
2020,28,13127,0,43,1
2020,28,13128,0,78,2
2020,28,13151,0,22,1
2020,28,13152,0,42,1
2020,28,13153,0,10,1
2020,28,13154,0,49,3
2020,28,13155,0,40,1
2020,28,13156,0,47,3
2020,28,13162,0,80,5
2020,28,13163,0,35,3
2020,28,13164,0,29,2
2020,28,13166,0,58,4
2020,28,13167,0,26,3
2020,28,13168,0,113,9
2020,28,13169,0,151,4
2020,28,13170,0,62,5
2020,28,13171,0,230,16
2020,28,13172,0,17,2
2020,28,13173,0,34,2
2020,28,13174,0,39,4
2020,28,13175,0,209,17
2020,28,13176,0,68,7
2020,28,13177,0,71,5
2020,28,13179,0,132,5
2020,28,13180,0,104,9
2020,28,13181,0,121,8
2020,28,13182,0,156,15
2020,28,13183,0,104,7
2020,28,13184,0,22,3
2020,28,13185,0,27,1
2020,28,13187,0,66,6
2020,28,13188,0,73,5
2020,28,13189,0,117,13
2020,28,13190,0,43,3
2020,28,13191,0,93,8
2020,28,13192,0,241,6
2020,28,13193,0,136,11
2020,28,13194,0,67,4
2020,28,13333,0,124,3
2020,28,13336,0,173,3
2020,28,13339,0,141,3
2020,28,13342,0,116,3
2020,28,13343,0,116,3
2020,28,13346,0,121,3
2020,28,13350,0,35,1
2020,28,13353,0,92,2
2020,28,13354,0,88,3
2020,28,13355,0,164,3
2020,28,13368,0,137,3
2020,28,13369,0,17,1
2020,28,13370,0,84,2
2020,28,13371,0,120,3
2020,28,13372,0,119,3
2020,28,13373,0,202,3
2020,28,13377,0,55,3
2020,28,17453,0,15,1
2020,28,17633,0,36,2
2020,28,17634,0,36,2
2020,28,17635,0,29,3
2020,28,17636,0,36,2
2020,28,17637,0,20,1
2020,28,17638,0,68,6
2020,28,17639,0,50,6
2020,28,17640,0,55,3
2020,28,17641,0,22,1
2020,28,17643,0,8,1
2020,28,17873,0,66,2
2020,28,17874,0,60,2
2020,28,17875,0,75,2
2020,28,17876,0,58,2
2020,28,17877,0,50,2
2020,28,17878,0,57,3
2020,28,17879,0,92,2
2020,28,17880,0,2,1
2020,28,17999,0,42,1
2020,28,18000,0,61,2
2020,28,18001,0,13,1
2020,28,18002,0,95,2
2020,28,18003,0,43,1
2020,28,18004,0,46,1
2020,28,18005,0,46,1
2020,28,18006,0,37,1
2020,28,18007,0,15,1
2020,28,18019,0,153,3
2020,28,18020,0,62,3
2020,28,18021,0,97,2
2020,28,18022,0,191,3
2020,28,18023,0,120,3
2020,28,18044,0,85,3
2020,28,18045,0,65,3
2020,28,18046,0,123,2
2020,28,18276,0,22,1
2020,28,18277,0,12,1
2020,28,18279,0,44,2
2020,28,18280,0,139,5
2020,28,18282,0,26,1
2020,28,18283,0,9,1
2020,28,18287,0,21,1
2020,28,18288,0,21,2
2020,28,18290,0,45,3
2020,28,18291,0,47,3
2020,28,18292,0,11,1
2020,28,18293,0,7,1
2020,28,18320,0,56,2
2020,28,18321,0,39,1
2020,28,18323,0,50,2
2020,28,18326,0,13,1
2020,28,18327,0,4,1
2020,28,18329,0,42,2
2020,28,18330,0,32,2
2020,28,18331,0,32,1
2020,28,18333,0,7,2
2020,28,18334,0,70,2
2020,28,18335,0,39,2
2020,28,18336,0,18,1
2020,28,18337,0,42,2
2020,28,18338,0,62,3
2020,32,6473,0,5887,87
2020,32,6499,0,143,5
2020,32,6551,0,1645,37
2020,32,6576,0,16,1
2020,32,6580,0,603,4
2020,32,6652,0,108,4
2020,32,6737,0,90,4
2020,32,6755,0,4,2
2020,32,6799,0,43,5
2020,32,6802,0,58,4
2020,32,6805,0,37,4
2020,32,6833,0,75,5
2020,32,6835,0,88,7
2020,32,6837,0,6,1
2020,32,6840,0,68,3
2020,32,6841,0,99,7
2020,32,6843,0,48,4
2020,32,6857,0,193,4
2020,32,6899,0,262,3
2020,32,6954,0,50,3
2020,32,6955,0,30,4
2020,32,7032,0,1333,42
2020,32,7056,0,70,4
2020,32,7057,0,263,9
2020,32,7058,0,125,4
2020,32,7059,0,2108,35
2020,32,7153,0,130,2
2020,32,7154,0,84,6
2020,32,7155,0,44,5
2020,32,7156,0,90,12
2020,32,7157,0,119,13
2020,32,7158,0,46,9
2020,32,7160,0,94,11
2020,32,7161,0,56,7
2020,32,7162,0,85,7
2020,32,7163,0,97,11
2020,32,7164,0,54,7
2020,32,7165,0,42,3
2020,32,7166,0,152,13
2020,32,7167,0,132,14
2020,32,7168,0,28,4
2020,32,7169,0,84,12
2020,32,7244,0,25,2
2020,32,7246,0,107,3
2020,32,7247,0,64,3
2020,32,7250,0,81,3
2020,32,7259,0,42,3
2020,32,7413,0,78,6
2020,32,7414,0,42,3
2020,32,7417,0,80,6
2020,32,7420,0,68,6
2020,32,7423,0,26,2
2020,32,7424,0,21,3
2020,32,7425,0,82,6
2020,32,7426,0,19,3
2020,32,7428,0,80,5
2020,32,7429,0,1,1
2020,32,7465,0,23,2
2020,32,7466,0,31,2
2020,32,7467,0,48,2
2020,32,7596,0,25,5
2020,32,7597,0,6,1
2020,32,7598,0,27,7
2020,32,7599,0,26,6
2020,32,7600,0,44,4
2020,32,7601,0,88,13
2020,32,7602,0,15,3
2020,32,7603,0,53,8
2020,32,7604,0,2,1
2020,32,7605,0,49,7
2020,32,7606,0,17,5
2020,32,7607,0,26,4
2020,32,7608,0,168,14
2020,32,7609,0,29,5
2020,32,7623,0,179,4
2020,32,7624,0,161,3
2020,32,7625,0,205,4
2020,32,7626,0,44,2
2020,32,7627,0,66,3
2020,32,7628,0,158,3
2020,32,7629,0,373,4
2020,32,7630,0,39,3
2020,32,7631,0,346,9
2020,32,7632,0,195,3
2020,32,7634,0,122,4
2020,32,7635,0,25,2
2020,32,7636,0,119,3
2020,32,7681,0,105,2
2020,32,7682,0,69,2
2020,32,7683,0,63,2
2020,32,7684,0,40,7
2020,32,7685,0,35,2
2020,32,7687,0,45,2
2020,32,7688,0,38,2
2020,32,7689,0,14,2
2020,32,7690,0,86,2
2020,32,7691,0,102,4
2020,32,7692,0,203,2
2020,32,7693,0,141,2
2020,32,7694,0,72,2
2020,32,7695,0,58,2
2020,32,7702,0,54,5
2020,32,7721,0,94,9
2020,32,7722,0,32,1
2020,32,7723,0,21,1
2020,32,7745,0,128,5
2020,32,7768,0,23,7
2020,32,7769,0,73,14
2020,32,7770,0,83,13
2020,32,7771,0,122,14
2020,32,7772,0,28,6
2020,32,7773,0,93,15
2020,32,7774,0,52,10
2020,32,7775,0,17,5
2020,32,7776,0,132,14
2020,32,7777,0,90,14
2020,32,7778,0,91,13
2020,32,7779,0,76,14
2020,32,7780,0,46,10
2020,32,7781,0,104,14
2020,32,7782,0,104,12
2020,32,7809,0,1,1
2020,32,7934,0,70,4
2020,32,7935,0,242,6
2020,32,7936,0,31,2
2020,32,7937,0,41,1
2020,32,7938,0,20,3
2020,32,7968,0,21,3
2020,32,8052,0,12,1
2020,32,8058,0,73,3
2020,32,8099,0,11,1
2020,32,8142,0,50,2
2020,32,8144,0,289,4
2020,32,8145,0,18,1
2020,32,8151,0,58,4
2020,32,8152,0,58,5
2020,32,8156,0,31,2
2020,32,8159,0,24,1
2020,32,8160,0,14,1
2020,32,8161,0,20,1
2020,32,8164,0,23,2
2020,32,8167,0,3,1
2020,32,8168,0,12,1
2020,32,8169,0,17,1
2020,32,8171,0,24,2
2020,32,8172,0,41,5
2020,32,8173,0,25,2
2020,32,8174,0,71,5
2020,32,8175,0,22,2
2020,32,8176,0,27,2
2020,32,8177,0,39,2
2020,32,8179,0,19,3
2020,32,8180,0,1,1
2020,32,8181,0,9,1
2020,32,8182,0,55,2
2020,32,8183,0,22,2
2020,32,8184,0,26,2
2020,32,8185,0,34,3
2020,32,8186,0,23,2
2020,32,8187,0,1,1
2020,32,8188,0,18,2
2020,32,8189,0,15,1
2020,32,8191,0,23,2
2020,32,8193,0,55,5
2020,32,8195,0,10,1
2020,32,8197,0,49,3
2020,32,8201,0,24,3
2020,32,8202,0,89,5
2020,32,8204,0,30,2
2020,32,8205,0,29,1
2020,32,8206,0,47,2
2020,32,8208,0,52,3
2020,32,8209,0,23,1
2020,32,8211,0,26,3
2020,32,8212,0,23,2
2020,32,8213,0,14,2
2020,32,8214,0,45,4
2020,32,8215,0,84,7
2020,32,8216,0,4,2
2020,32,8217,0,54,3
2020,32,8218,0,2,1
2020,32,8219,0,2,1
2020,32,8220,0,11,1
2020,32,8225,0,20,1
2020,32,8226,0,11,1
2020,32,8227,0,26,3
2020,32,8229,0,24,1
2020,32,8232,0,3,1
2020,32,8233,0,46,3
2020,32,8234,0,34,3
2020,32,8235,0,15,1
2020,32,8237,0,49,5
2020,32,8238,0,49,3
2020,32,8239,0,58,5
2020,32,8240,0,42,4
2020,32,8241,0,101,6
2020,32,8242,0,35,4
2020,32,8243,0,82,7
2020,32,8244,0,22,1
2020,32,8245,0,36,3
2020,32,8247,0,5,1
2020,32,8258,0,8,1
2020,32,8259,0,72,3
2020,32,8261,0,13,1
2020,32,8263,0,36,3
2020,32,8264,0,80,5
2020,32,8265,0,41,3
2020,32,8266,0,35,2
2020,32,8267,0,4,2
2020,32,8268,0,29,5
2020,32,8269,0,33,3
2020,32,8270,0,21,3
2020,32,8271,0,30,2
2020,32,8272,0,37,3
2020,32,8273,0,53,4
2020,32,8275,0,54,4
2020,32,8276,0,12,1
2020,32,8277,0,10,1
2020,32,8278,0,18,2
2020,32,8279,0,24,2
2020,32,8280,0,33,2
2020,32,8281,0,17,1
2020,32,8282,0,29,2
2020,32,8284,0,7,1
2020,32,8285,0,21,1
2020,32,8286,0,1,1
2020,32,8287,0,12,1
2020,32,8288,0,29,2
2020,32,8289,0,32,2
2020,32,8290,0,17,2
2020,32,8291,0,7,1
2020,32,8294,0,14,2
2020,32,8295,0,14,2
2020,32,8297,0,15,1
2020,32,8298,0,69,3
2020,32,8299,0,13,2
2020,32,8300,0,1,1
2020,32,8301,0,17,2
2020,32,8307,0,26,2
2020,32,8308,0,9,1
2020,32,8310,0,24,3
2020,32,8311,0,16,1
2020,32,8312,0,20,2
2020,32,8313,0,20,2
2020,32,8314,0,28,2
2020,32,8316,0,25,3
2020,32,8317,0,16,1
2020,32,8318,0,5,1
2020,32,8319,0,9,1
2020,32,8320,0,2,1
2020,32,8321,0,7,1
2020,32,8323,0,24,3
2020,32,8324,0,30,3
2020,32,8325,0,19,2
2020,32,8326,0,28,4
2020,32,8329,0,1,1
2020,32,8330,0,4,1
2020,32,8331,0,55,5
2020,32,8333,0,12,1
2020,32,8335,0,43,3
2020,32,8336,0,5,1
2020,32,8337,0,12,1
2020,32,8340,0,2,1
2020,32,8428,0,101,4
2020,32,8429,0,64,6
2020,32,8430,0,71,4
2020,32,8431,0,99,6
2020,32,8432,0,61,5
2020,32,8433,0,31,3
2020,32,8434,0,78,4
2020,32,8435,0,28,2
2020,32,8436,0,53,5
2020,32,8437,0,81,5
2020,32,8438,0,32,3
2020,32,8439,0,63,6
2020,32,8440,0,50,4
2020,32,8441,0,52,4
2020,32,8442,0,50,4
2020,32,8445,0,28,1
2020,32,8450,0,1,1
2020,32,8451,0,4,1
2020,32,8452,0,1,1
2020,32,8456,0,3,1
2020,32,8463,0,106,8
2020,32,8464,0,82,8
2020,32,8465,0,31,5
2020,32,8466,0,33,6
2020,32,8468,0,39,4
2020,32,8469,0,14,4
2020,32,8471,0,57,8
2020,32,8472,0,8,4
2020,32,8473,0,9,1
2020,32,8474,0,68,9
2020,32,8475,0,22,2
2020,32,8477,0,11,2
2020,32,8480,0,14,2
2020,32,8481,0,24,5
2020,32,8483,0,15,2
2020,32,8484,0,5,3
2020,32,8485,0,7,2
2020,32,8490,0,21,1
2020,32,8491,0,121,1
2020,32,8494,0,192,5
2020,32,8495,0,1,1
2020,32,8501,0,41,3
2020,32,8503,0,14,2
2020,32,8507,0,38,3
2020,32,8508,0,64,5
2020,32,8511,0,46,3
2020,32,8512,0,39,3
2020,32,8513,0,32,2
2020,32,8514,0,26,1
2020,32,8518,0,31,3
2020,32,8519,0,19,2
2020,32,8520,0,34,3
2020,32,8522,0,28,3
2020,32,8524,0,29,3
2020,32,8525,0,1,1
2020,32,8526,0,14,2
2020,32,8527,0,18,1
2020,32,8528,0,19,1
2020,32,8529,0,23,4
2020,32,8530,0,54,4
2020,32,8532,0,1,1
2020,32,8533,0,12,1
2020,32,8535,0,41,6
2020,32,8536,0,6,1
2020,32,8537,0,36,3
2020,32,8538,0,70,4
2020,32,8539,0,31,3
2020,32,8540,0,60,4
2020,32,8541,0,82,5
2020,32,8542,0,20,2
2020,32,8543,0,10,1
2020,32,8544,0,24,1
2020,32,8545,0,21,2
2020,32,8546,0,60,5
2020,32,8547,0,24,2
2020,32,8579,0,33,3
2020,32,8583,0,124,5
2020,32,8607,0,9,1
2020,32,8612,0,2,1
2020,32,8613,0,7,2
2020,32,8615,0,27,3
2020,32,8617,0,77,8
2020,32,8621,0,5,2
2020,32,8622,0,2,1
2020,32,8623,0,2,1
2020,32,8625,0,19,4
2020,32,8626,0,1,1
2020,32,8627,0,1,1
2020,32,8631,0,3,2
2020,32,8637,0,1,1
2020,32,8646,0,3,1
2020,32,8647,0,1,1
2020,32,8649,0,8,3
2020,32,8650,0,39,4
2020,32,8651,0,11,1
2020,32,8652,0,17,1
2020,32,8655,0,14,3
2020,32,8656,0,20,3
2020,32,8657,0,13,2
2020,32,8658,0,2,1
2020,32,8659,0,78,7
2020,32,8663,0,1,1
2020,32,8668,0,1,1
2020,32,8674,0,1,1
2020,32,8676,0,5,2
2020,32,8684,0,1,1
2020,32,8685,0,65,5
2020,32,8693,0,100,4
2020,32,8741,0,9,1
2020,32,8743,0,156,11
2020,32,8744,0,66,6
2020,32,8745,0,80,7
2020,32,8746,0,28,4
2020,32,8747,0,32,4
2020,32,8748,0,58,3
2020,32,8749,0,34,3
2020,32,8750,0,64,4
2020,32,8751,0,25,3
2020,32,8752,0,73,5
2020,32,8753,0,41,4
2020,32,8754,0,39,5
2020,32,8755,0,58,4
2020,32,8756,0,32,4
2020,32,8757,0,12,1
2020,32,8758,0,99,7
2020,32,8759,0,107,6
2020,32,8760,0,34,2
2020,32,8761,0,46,4
2020,32,8762,0,27,2
2020,32,8765,0,19,2
2020,32,8768,0,48,4
2020,32,8769,0,117,8
2020,32,8770,0,46,3
2020,32,8771,0,48,5
2020,32,8772,0,45,3
2020,32,8773,0,22,2
2020,32,8774,0,3,1
2020,32,8775,0,108,8
2020,32,8776,0,155,12
2020,32,8777,0,28,2
2020,32,8778,0,206,12
2020,32,8779,0,146,9
2020,32,8780,0,82,4
2020,32,8781,0,6,1
2020,32,8783,0,100,8
2020,32,8784,0,64,5
2020,32,8785,0,108,8
2020,32,8786,0,86,5
2020,32,8787,0,60,5
2020,32,8788,0,62,5
2020,32,8789,0,80,6
2020,32,8790,0,161,9
2020,32,8791,0,17,2
2020,32,8792,0,211,13
2020,32,8793,0,53,4
2020,32,8794,0,94,10
2020,32,8795,0,174,9
2020,32,8796,0,86,5
2020,32,8798,0,25,2
2020,32,8799,0,273,13
2020,32,8800,0,18,1
2020,32,8801,0,157,11
2020,32,8802,0,143,12
2020,32,8803,0,141,9
2020,32,8806,0,1,1
2020,32,8808,0,1,1
2020,32,8809,0,21,2
2020,32,8811,0,22,1
2020,32,8813,0,32,1
2020,32,8814,0,67,4
2020,32,8815,0,9,2
2020,32,8818,0,30,2
2020,32,8819,0,37,1
2020,32,8821,0,55,4
2020,32,8824,0,24,2
2020,32,8825,0,98,4
2020,32,8826,0,2,1
2020,32,8827,0,28,2
2020,32,8828,0,74,2
2020,32,8829,0,28,2
2020,32,8830,0,26,1
2020,32,8831,0,87,5
2020,32,8834,0,78,2
2020,32,8835,0,63,2
2020,32,8836,0,45,2
2020,32,8838,0,26,1
2020,32,8839,0,25,1
2020,32,8843,0,243,4
2020,32,8844,0,94,7
2020,32,8845,0,1,1
2020,32,8847,0,22,2
2020,32,8849,0,12,2
2020,32,8850,0,40,2
2020,32,8851,0,29,1
2020,32,8852,0,19,1
2020,32,8853,0,20,1
2020,32,8854,0,62,4
2020,32,8855,0,28,2
2020,32,8856,0,15,1
2020,32,8857,0,44,1
2020,32,8859,0,73,4
2020,32,8861,0,1,1
2020,32,8879,0,24,2
2020,32,8880,0,21,3
2020,32,8881,0,34,4
2020,32,8882,0,9,1
2020,32,8884,0,41,4
2020,32,8885,0,53,2
2020,32,8886,0,55,3
2020,32,8887,0,43,4
2020,32,8888,0,28,2
2020,32,8889,0,27,3
2020,32,8890,0,20,2
2020,32,8891,0,32,4
2020,32,8892,0,39,4
2020,32,8893,0,35,3
2020,32,8894,0,7,1
2020,32,8895,0,24,2
2020,32,8897,0,13,1
2020,32,8899,0,30,2
2020,32,8900,0,8,1
2020,32,8901,0,41,3
2020,32,8903,0,17,1
2020,32,8904,0,48,4
2020,32,8905,0,47,4
2020,32,8906,0,38,3
2020,32,8907,0,22,2
2020,32,8909,0,8,1
2020,32,8911,0,51,2
2020,32,8953,0,35,2
2020,32,8954,0,27,1
2020,32,8958,0,17,2
2020,32,8966,0,45,3
2020,32,8973,0,14,1
2020,32,8976,0,93,1
2020,32,8977,0,74,2
2020,32,8978,0,35,1
2020,32,8979,0,1,1
2020,32,8982,0,25,1
2020,32,8990,0,1,1
2020,32,8998,0,1,1
2020,32,9004,0,540,8
2020,32,9007,0,203,11
2020,32,9008,0,184,11
2020,32,9009,0,97,8
2020,32,9010,0,450,11
2020,32,9011,0,347,11
2020,32,9012,0,122,6
2020,32,9013,0,234,12
2020,32,9014,0,118,5
2020,32,9015,0,13,1
2020,32,9016,0,256,8
2020,32,9017,0,224,10
2020,32,9018,0,330,12
2020,32,9019,0,173,7
2020,32,9020,0,162,7
2020,32,9021,0,92,8
2020,32,9023,0,27,2
2020,32,9025,0,60,5
2020,32,9026,0,117,4
2020,32,9027,0,45,2
2020,32,9028,0,87,5
2020,32,9029,0,101,3
2020,32,9030,0,41,4
2020,32,9031,0,14,1
2020,32,9032,0,51,4
2020,32,9033,0,87,6
2020,32,9034,0,37,4
2020,32,9035,0,146,6
2020,32,9039,0,64,5
2020,32,9041,0,150,3
2020,32,9050,0,46,2
2020,32,9051,0,65,4
2020,32,9052,0,22,2
2020,32,9053,0,26,2
2020,32,9054,0,13,1
2020,32,9055,0,40,4
2020,32,9060,0,18,1
2020,32,9062,0,12,1
2020,32,9063,0,9,2
2020,32,9069,0,1,1
2020,32,9079,0,164,9
2020,32,9080,0,140,7
2020,32,9081,0,27,2
2020,32,9082,0,113,4
2020,32,9083,0,92,4
2020,32,9084,0,91,5
2020,32,9085,0,42,2
2020,32,9086,0,60,3
2020,32,9088,0,147,6
2020,32,9089,0,62,3
2020,32,9092,0,45,3
2020,32,9096,0,45,3
2020,32,9097,0,172,6
2020,32,9099,0,29,2
2020,32,9100,0,13,1
2020,32,9102,0,54,4
2020,32,9103,0,29,4
2020,32,9105,0,29,3
2020,32,9106,0,59,4
2020,32,9107,0,10,2
2020,32,9108,0,79,4
2020,32,9146,0,20,3
2020,32,9147,0,29,2
2020,32,9148,0,33,3
2020,32,9149,0,43,2
2020,32,9150,0,25,2
2020,32,9151,0,34,4
2020,32,9152,0,33,4
2020,32,9153,0,53,4
2020,32,9154,0,33,3
2020,32,9155,0,50,3
2020,32,9156,0,28,4
2020,32,9157,0,28,3
2020,32,9158,0,15,2
2020,32,9159,0,122,10
2020,32,9160,0,28,2
2020,32,9161,0,43,4
2020,32,9162,0,50,3
2020,32,9163,0,125,11
2020,32,9164,0,27,2
2020,32,9165,0,66,5
2020,32,9166,0,47,4
2020,32,9167,0,170,11
2020,32,9168,0,50,4
2020,32,9169,0,127,8
2020,32,9170,0,131,9
2020,32,9171,0,60,6
2020,32,9172,0,43,5
2020,32,9173,0,32,3
2020,32,9174,0,54,3
2020,32,9175,0,14,1
2020,32,9176,0,99,5
2020,32,9177,0,65,4
2020,32,9178,0,60,5
2020,32,9179,0,100,6
2020,32,9180,0,25,2
2020,32,9181,0,88,7
2020,32,9182,0,30,3
2020,32,9183,0,41,3
2020,32,9184,0,77,6
2020,32,9185,0,72,5
2020,32,9186,0,51,5
2020,32,9200,0,68,2
2020,32,9201,0,177,4
2020,32,9202,0,56,2
2020,32,9203,0,48,3
2020,32,9204,0,98,2
2020,32,9205,0,48,2
2020,32,9206,0,36,3
2020,32,9207,0,91,4
2020,32,9208,0,74,4
2020,32,9209,0,162,6
2020,32,9210,0,89,6
2020,32,9211,0,132,5
2020,32,9212,0,53,2
2020,32,9219,0,13,2
2020,32,9260,0,4,1
2020,32,9282,0,59,4
2020,32,9283,0,102,6
2020,32,9286,0,94,7
2020,32,9288,0,79,7
2020,32,9289,0,105,4
2020,32,9290,0,55,4
2020,32,9291,0,12,1
2020,32,9292,0,54,5
2020,32,9293,0,90,7
2020,32,9295,0,14,1
2020,32,9296,0,106,6
2020,32,9297,0,95,6
2020,32,9298,0,77,6
2020,32,9299,0,33,3
2020,32,9300,0,97,4
2020,32,9301,0,58,4
2020,32,9302,0,48,2
2020,32,9303,0,82,3
2020,32,9304,0,137,7
2020,32,9305,0,41,3
2020,32,9306,0,46,3
2020,32,9307,0,50,3
2020,32,9308,0,81,5
2020,32,9311,0,51,1
2020,32,9313,0,52,4
2020,32,9314,0,20,2
2020,32,9315,0,47,4
2020,32,9316,0,61,4
2020,32,9318,0,31,2
2020,32,9319,0,27,2
2020,32,9320,0,19,3
2020,32,9323,0,17,2
2020,32,9325,0,2,1
2020,32,9327,0,6,1
2020,32,9329,0,18,1
2020,32,9330,0,1,1
2020,32,9548,0,93,6
2020,32,9549,0,12,1
2020,32,9551,0,13,1
2020,32,9552,0,16,1
2020,32,9553,0,76,4
2020,32,9556,0,16,1
2020,32,9557,0,206,13
2020,32,9558,0,240,6
2020,32,9559,0,81,5
2020,32,9560,0,45,3
2020,32,9595,0,13,1
2020,32,9596,0,38,2
2020,32,9597,0,43,4
2020,32,9598,0,56,4
2020,32,9599,0,21,2
2020,32,9600,0,61,5
2020,32,9601,0,113,3
2020,32,9602,0,7,1
2020,32,9605,0,45,3
2020,32,9606,0,65,2
2020,32,9607,0,4,1
2020,32,9608,0,43,2
2020,32,9609,0,33,2
2020,32,9610,0,13,1
2020,32,9611,0,63,3
2020,32,9614,0,63,3
2020,32,9616,0,53,2
2020,32,9617,0,15,1
2020,32,9618,0,34,1
2020,32,9619,0,42,2
2020,32,9643,0,57,2
2020,32,9648,0,63,5
2020,32,9681,0,42,1
2020,32,9796,0,67,4
2020,32,9797,0,13,1
2020,32,9829,0,117,8
2020,32,9830,0,139,10
2020,32,9831,0,161,7
2020,32,9832,0,214,10
2020,32,9833,0,232,9
2020,32,9834,0,323,15
2020,32,9838,0,90,4
2020,32,9839,0,99,3
2020,32,9840,0,55,4
2020,32,9841,0,41,4
2020,32,9842,0,80,4
2020,32,9843,0,14,1
2020,32,9844,0,131,4
2020,32,9845,0,33,2
2020,32,9846,0,331,2
2020,32,9896,0,8,1
2020,32,9897,0,333,9
2020,32,9898,0,259,8
2020,32,9899,0,24,2
2020,32,9900,0,115,6
2020,32,9901,0,153,2
2020,32,9902,0,26,3
2020,32,9903,0,53,3
2020,32,9904,0,228,3
2020,32,9905,0,65,7
2020,32,9906,0,40,4
2020,32,9907,0,56,6
2020,32,9908,0,95,6
2020,32,9910,0,58,4
2020,32,9911,0,107,4
2020,32,9912,0,39,3
2020,32,9913,0,79,4
2020,32,9915,0,28,2
2020,32,9916,0,68,3
2020,32,9920,0,40,2
2020,32,9923,0,1,1
2020,32,9927,0,190,7
2020,32,9930,0,96,7
2020,32,9931,0,244,4
2020,32,9937,0,42,1
2020,32,9939,0,85,3
2020,32,9940,0,59,1
2020,32,9942,0,37,2
2020,32,9943,0,23,2
2020,32,9945,0,23,2
2020,32,9946,0,51,3
2020,32,9947,0,37,4
2020,32,9966,0,40,1
2020,32,10104,0,430,4
2020,32,10111,0,283,1
2020,32,10124,0,29,1
2020,32,10126,0,100,3
2020,32,10127,0,88,3
2020,32,10128,0,165,7
2020,32,10129,0,54,2
2020,32,10130,0,40,2
2020,32,10131,0,311,7
2020,32,10132,0,71,2
2020,32,10133,0,47,2
2020,32,10134,0,92,4
2020,32,10135,0,67,3
2020,32,10266,0,92,2
2020,32,10267,0,96,4
2020,32,10358,0,13,1
2020,32,10546,0,69,2
